|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
1686||||||||1|12/03/2020|Vente|60000.0||||B002|LE BOURG|1540.0|PERREX|1|291||B|1271||||||||||||0||||||AB||705.0
1687||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||63.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1688||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||60.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1689||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||68.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1690||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||69.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1691||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||70.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1692||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||71.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1693||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||72.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1694||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||73.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1695||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||62.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1696||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||61.0||||||||||1|4.0|Local industriel. commercial ou assimilé||13.0|0.0|||
1697||||||||1|28/02/2020|Vente|918841.8||||B003|LES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|296||3.0|433.63|||||||||1|4.0|Local industriel. commercial ou assimilé||433.0|0.0|||
1698||||||||1|19/03/2020|Vente|94000.0||||B005|SUR LE BIEF|1250.0|JASSERON|1|195||D|1059||||||||||||0||||||AB||1020.0
1699||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|2.0|Appartement||50.0|3.0|S||736.0
1700||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|3.0|Dépendance||0.0|0.0|S||736.0
1701||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|2.0|Appartement||55.0|4.0|S||736.0
1702||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|2.0|Appartement||34.0|2.0|S||736.0
1703||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|2.0|Appartement||52.0|3.0|S||736.0
1704||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|3.0|Dépendance||0.0|0.0|S||736.0
1705||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|3.0|Dépendance||0.0|0.0|S||736.0
1706||||||||1|12/03/2020|Vente|223000.0|488.0||AV|0476|DE TREVOUX|1000.0|SAINT-DENIS-LES-BOURG|1|344||AH|358||||||||||||0|3.0|Dépendance||0.0|0.0|S||736.0
