|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
20||||||||1|12/01/2019|Vente|138100.0|181.0||RTE|0150|DE VERNOUX|1560.0|COURTES|1|128||WA|34||||||||||||0|1.0|Maison||99.0|4.0|S||1500.0
21||||||||1|12/01/2019|Vente|7570.0||||B042|CROCU|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|327||||||||||||0||||||T||8370.0
22||||||||1|12/01/2019|Vente|7570.0||||B102|LE PIOCHAY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|333||||||||||||0||||||T||7100.0
23||||||||1|12/01/2019|Vente|7570.0||||B102|LE PIOCHAY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|335||||||||||||0||||||J||275.0
24||||||||1|12/01/2019|Vente|7570.0||||B075|GRANDVAL|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|351||||||||||||0||||||P||4310.0
25||||||||1|12/01/2019|Vente|7570.0||||B102|LE PIOCHAY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|658||||||||||||0||||||T||5513.0
26||||||||1|12/01/2019|Vente|7570.0||||B102|LE PIOCHAY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|660||||||||||||0||||||T||4002.0
27||||||||1|12/01/2019|Vente|7570.0||||B102|LE PIOCHAY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||A|662||||||||||||0||||||P||4617.0
28||||||||1|12/01/2019|Vente|7570.0||||B062|FARNOZ|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|420||||||||||||0||||||T||958.0
29||||||||1|12/01/2019|Vente|7570.0||||B062|FARNOZ|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|421||||||||||||0||||||T||4490.0
30||||||||1|12/01/2019|Vente|7570.0||||B062|FARNOZ|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|422||||||||||||0||||||T||1974.0
31||||||||1|12/01/2019|Vente|7570.0||||B062|FARNOZ|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|563||||||||||||0||||||T||1629.0
32||||||||1|09/01/2019|Vente|15000.0|5575.0|||B094|MOLARDOURY|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||D|968||||||||||||0|3.0|Dépendance||0.0|0.0|S||1063.0
33||||||||1|15/01/2019|Vente|207000.0||||B034|MONTDIDIER|1310.0|MONTRACOL|1|264||B|167||||||||||||0||||||T||1100.0
34||||||||1|15/01/2019|Vente|207000.0|544.0||RTE|0025|DE BOIS BRULE|1310.0|MONTRACOL|1|264||B|954||||||||||||0|1.0|Maison||123.0|4.0|S||1073.0
35||||||||1|08/01/2019|Vente|3040.0||||B011|CHAMAMBARD|1310.0|BUELLAS|1|65||A|320||||||||||||0||||||P||6060.0
36||||||||1|07/01/2019|Vente|75000.0|5362.0|||B034|LA MORANDIERE|1240.0|CERTINES|1|69||ZC|233||36.0|52.22|45.0||||||||2|2.0|Appartement||53.0|2.0|||
37||||||||1|11/01/2019|Vente|190000.0|8.0||ALL|3735|VINCENT BENONY|1000.0|BOURG-EN-BRESSE|1|53||BD|281||72.0||||||||||1|3.0|Dépendance||0.0|0.0|||
38||||||||1|11/01/2019|Vente|190000.0|8.0||ALL|3735|VINCENT BENONY|1000.0|BOURG-EN-BRESSE|1|53||BD|281||75.0|90.02|||||||||1|2.0|Appartement||91.0|4.0|||
39||||||||1|11/01/2019|Vente|190000.0|8.0||ALL|3735|VINCENT BENONY|1000.0|BOURG-EN-BRESSE|1|53||BD|281||53.0||||||||||1|3.0|Dépendance||0.0|0.0|||
40||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
41||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
42||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
43||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
44||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
45||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|S||1002.0
46||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
47||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
48||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
49||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
50||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
51||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
52||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
53||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
54||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|2.0|Appartement||84.0|4.0|AG||619.0
55||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
56||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
57||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
58||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
59||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
60||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|S||1002.0
61||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
62||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
63||||||||1|07/01/2019|Vente|583000.0|51.0||RUE|0067|CHAUDOUET|1960.0|PERONNAS|1|289||AC|182||||||||||||0|3.0|Dépendance||0.0|0.0|AG||619.0
64||||||||2|08/01/2019|Echange|3240.0||||B109|LA GROSSE GRANGE|1560.0|SAINT-NIZIER-LE-BOUCHOUX|1|380||YB|90||||||||||||0||||||S||612.0
65||||||||3|08/01/2019|Echange|3240.0||||B109|LA GROSSE GRANGE|1560.0|SAINT-NIZIER-LE-BOUCHOUX|1|380||YB|92||||||||||||0||||||T||1004.0
66||||||||1|04/01/2019|Vente|4000.0|9.0|Z|RUE|0080|GABRIEL VICAIRE|1160.0|PONT-D AIN|1|304||AN|244||45.0||||||||||1|3.0|Dépendance||0.0|0.0|||
67||||||||1|08/01/2019|Vente|235000.0|1.0||RUE|2040|JOACHIN DU BELLAY|1000.0|BOURG-EN-BRESSE|1|53||AR|380||||||||||||0|1.0|Maison||196.0|9.0|S||388.0
68||||||||1|03/01/2019|Vente|140000.0|435.0||CHE|0349|DU POMMIER|1960.0|PERONNAS|1|289||C|381||||||||||||0|1.0|Maison||73.0|4.0|S||1116.0
69||||||||1|03/01/2019|Vente|106000.0|437.0||CHE|0349|DU POMMIER|1960.0|PERONNAS|1|289||C|380||||||||||||0|1.0|Maison||73.0|4.0|S||825.0
70||||||||1|11/01/2019|Vente|84000.0|552.0||AV|0260|DE LYON|1960.0|PERONNAS|1|289||AD|226||44.0||||||||||1|3.0|Dépendance||0.0|0.0|||
71||||||||1|11/01/2019|Vente|84000.0|552.0||AV|0260|DE LYON|1960.0|PERONNAS|1|289||AD|226||1.0||36.0|67.08|||||||2|2.0|Appartement||67.0|3.0|||
72||||||||1|11/01/2019|Vente|200000.0|95.0||RUE|0219|DU MARTIN PECHEUR|1000.0|SAINT-DENIS-LES-BOURG|1|344||AE|133||||||||||||0|1.0|Maison||103.0|5.0|S||860.0
73||||||||1|16/01/2019|Vente|172750.0|1587.0||RTE|0063|DE CUISERY|1190.0|SAINT-BENIGNE|1|337||ZL|515||||||||||||0|1.0|Maison||132.0|5.0|S||1000.0
74||||||||1|16/01/2019|Vente|172750.0|1587.0||RTE|0063|DE CUISERY|1190.0|SAINT-BENIGNE|1|337||ZL|515||||||||||||0|1.0|Maison||132.0|5.0|AG||1776.0
75||||||||1|16/01/2019|Vente|95000.0|7.0|B|RUE|0790|CHARLES GUILLON|1000.0|BOURG-EN-BRESSE|1|53||AZ|9||18.0||||||||||1|3.0|Dépendance||0.0|0.0|||
76||||||||1|16/01/2019|Vente|95000.0|7.0|B|RUE|0790|CHARLES GUILLON|1000.0|BOURG-EN-BRESSE|1|53||AZ|9||3.0||9.0|73.3|||||||2|2.0|Appartement||72.0|3.0|||
77||||||||1|09/01/2019|Vente|82000.0|6.0||RUE|1070|DE CUIRON|1000.0|BOURG-EN-BRESSE|1|53||AV|44||25.0||||||||||1|3.0|Dépendance||0.0|0.0|||
78||||||||1|09/01/2019|Vente|82000.0|6.0||RUE|1070|DE CUIRON|1000.0|BOURG-EN-BRESSE|1|53||AV|44||4.0||59.0|78.77|66.0||||||3|2.0|Appartement||74.0|4.0|||
79||||||||1|03/01/2019|Vente|6000.0||||B012|CHEVRIER|1310.0|MONTRACOL|1|264||B|862||||||||||||0||||||P||6182.0
80||||||||1|03/01/2019|Vente|6000.0||||B012|CHEVRIER|1310.0|MONTRACOL|1|264||B|864||||||||||||0||||||T||12393.0
81||||||||1|03/01/2019|Vente|6000.0||||B012|CHEVRIER|1310.0|MONTRACOL|1|264||B|957||||||||||||0||||||T||1356.0
82||||||||1|15/01/2019|Vente|133000.0|14.0|B|BD|1890|DE L HIPPODROME|1000.0|BOURG-EN-BRESSE|1|53||AT|171||79.0||91.0|79.27|||||||2|2.0|Appartement||77.0|4.0|||
83||||||||1|15/01/2019|Vente|133000.0|14.0|A|BD|1890|DE L HIPPODROME|1000.0|BOURG-EN-BRESSE|1|53||AT|171||84.0||||||||||1|3.0|Dépendance||0.0|0.0|||
84||||||||1|16/01/2019|Vente|9000.0|49.0||AV|2400|DE MACON|1000.0|BOURG-EN-BRESSE|1|53||AB|97||152.0||||||||||1|3.0|Dépendance||0.0|0.0|||
85||||||||1|21/01/2019|Vente|62500.0|28.0||RUE|0001|BERNARD GANGLOFF|1160.0|PONT-D AIN|1|304||AM|52||11.0||||||||||1|3.0|Dépendance||0.0|0.0|||
86||||||||1|21/01/2019|Vente|62500.0|28.0||RUE|0001|BERNARD GANGLOFF|1160.0|PONT-D AIN|1|304||AM|52||3.0|41.87|9.0|45.3|||||||2|4.0|Local industriel. commercial ou assimilé||130.0|0.0|||
87||||||||1|10/01/2019|Vente|102000.0|52.0||RUE|2722|DE MONTE CASSINO|1000.0|BOURG-EN-BRESSE|1|53||CR|39||24.0|52.6|43.0||||||||2|2.0|Appartement||52.0|2.0|||
88||||||||1|10/01/2019|Vente|102000.0|52.0||RUE|2722|DE MONTE CASSINO|1000.0|BOURG-EN-BRESSE|1|53||CR|39||103.0||||||||||1|3.0|Dépendance||0.0|0.0|||
89||||||||1|10/01/2019|Vente|390000.0|36.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|49||||||||||||0|2.0|Appartement||46.0|2.0|S||1060.0
90||||||||1|10/01/2019|Vente|390000.0|36.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|49||||||||||||0|2.0|Appartement||126.0|6.0|S||1060.0
91||||||||1|10/01/2019|Vente|390000.0|36.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|49||||||||||||0|3.0|Dépendance||0.0|0.0|S||1060.0
92||||||||1|17/01/2019|Vente|108000.0|6.0||RUE|1430|DE L EST|1000.0|BOURG-EN-BRESSE|1|53||AX|342||61.0||||||||||1|3.0|Dépendance||0.0|0.0|||
93||||||||1|17/01/2019|Vente|108000.0|6.0||RUE|1430|DE L EST|1000.0|BOURG-EN-BRESSE|1|53||AX|342||16.0||28.0||||||||2|2.0|Appartement||43.0|2.0|||
94||||||||1|04/01/2019|Vente|214500.0|116.0||ALL|1714|DES GLANEUSES|1000.0|BOURG-EN-BRESSE|1|53||CD|255||||||||||||0|1.0|Maison||108.0|5.0|S||342.0
95||||||||1|04/01/2019|Vente|135000.0||||B041|EN LAGNAT|1290.0|CRUZILLES-LES-MEPILLAT|1|136||ZA|36||||||||||||0||||||T||3310.0
96||||||||1|04/01/2019|Vente|135000.0|37.0|||B052|LES CHAMBARDS OUEST|1290.0|CRUZILLES-LES-MEPILLAT|1|136||ZA|132||||||||||||0|1.0|Maison||48.0|2.0|S||935.0
97||||||||1|07/01/2019|Vente|228.5||||B125|PRES BOILLET|1190.0|SERMOYER|1|402||WB|31||||||||||||0||||||P||3264.0
98||||||||1|18/01/2019|Vente|258.3||||B128|PRES COMTE|1190.0|SERMOYER|1|402||WA|2||||||||||||0||||||P||2870.0
99||||||||1|07/01/2019|Vente|128.0||||B001|AUX ALIMONAYES|1190.0|SERMOYER|1|402||ZD|122||||||||||||0||||||T||1423.0
100||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|601||||||||||||0||||||P||93.0
101||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|959||||||||||||0||||||S||79.0
102||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|963||||||||||||0||||||S||38.0
103||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|1212||||||||||||0||||||S||85.0
104||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|1253||||||||||||0||||||S||18.0
105||||||||1|03/01/2019|Vente|165520.4||||B002|LE BOURG|1540.0|PERREX|1|291||B|1255||||||||||||0||||||AB||10341.0
106||||||||1|14/01/2019|Vente|87000.0|9.0|Z|RUE|0133|DU CHATEAU D EAU|1750.0|SAINT-LAURENT-SUR-SAONE|1|370||A|707||47.0||||||||||1|2.0|Appartement||81.0|3.0|||
107||||||||1|10/01/2019|Vente|63000.0||||B013|CRUZILLES|1290.0|CRUZILLES-LES-MEPILLAT|1|136||B|1390||||||||||||0||||||AB||750.0
108||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|11||||||||||||0||||||BT||483.0
109||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|13||||||||||||0||||||BT||625.0
110||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|18||||||||||||0||||||T||551.0
111||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|19||||||||||||0||||||T||595.0
112||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|20||||||||||||0||||||T||1016.0
113||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|21||||||||||||0||||||T||1025.0
114||||||||1|07/01/2019|Vente|153000.0||||B227|PISTOLET EST|1570.0|FEILLENS|1|159||AO|22||||||||||||0||||||T||1241.0
115||||||||1|07/01/2019|Vente|153000.0|920.0||RTE|0116|DU DEGOTTET|1570.0|FEILLENS|1|159||AO|29||||||||||||0|1.0|Maison||75.0|3.0|S||965.0
116||||||||1|07/01/2019|Vente|3381.0||||B028|LES BORDAS|1380.0|BAGE-DOMMARTIN|1|25||B|273||||||||||||0||||||BT||5340.0
117||||||||1|07/01/2019|Vente|3381.0||||B028|LES BORDAS|1380.0|BAGE-DOMMARTIN|1|25||B|288||||||||||||0||||||T||5846.0
118||||||||1|07/01/2019|Vente|3381.0||||B059|LES CHANEYES|1380.0|BAGE-DOMMARTIN|1|25||B|330||||||||||||0||||||T||3757.0
119||||||||1|07/01/2019|Vente|3381.0||||B208|LES PETITES BROYERES|1380.0|BAGE-DOMMARTIN|1|25||B|375||||||||||||0||||||BP||6607.0
120||||||||1|07/01/2019|Vente|3381.0||||B208|LES PETITES BROYERES|1380.0|BAGE-DOMMARTIN|1|25||B|376||||||||||||0||||||BT||993.0
121||||||||1|15/01/2019|Vente|130000.0|36.0||RUE|0155|DE LA CROIX COLIN|1750.0|REPLONGES|1|320||AD|1||3.0|73.13|||||||||1|2.0|Appartement||72.0|3.0|||
122||||||||1|14/01/2019|Vente|146500.0|5837.0|||B185|AUX MARCHANDS|1750.0|REPLONGES|1|320||AL|52||1.0|105.0|||||||||1|1.0|Maison||107.0|4.0|||
123||||||||1|11/01/2019|Vente|223000.0|586.0|R|RTE|0185|DU CORRIDOR|1380.0|BAGE-DOMMARTIN|1|25||F|2416||||||||||||0|1.0|Maison||116.0|5.0|S||500.0
124||||||||1|11/01/2019|Vente|223000.0|586.0|R|RTE|0185|DU CORRIDOR|1380.0|BAGE-DOMMARTIN|1|25||F|2416||||||||||||0|1.0|Maison||116.0|5.0|AG||558.0
125||||||||3|07/01/2019|Vente|107000.0|1725.0||RTE|0400|DE MONTREVEL|1380.0|BAGE-DOMMARTIN|1|25||F|2778||||||||||||0|1.0|Maison||74.0|3.0|||
126||||||||1|14/01/2019|Vente|150000.0|5286.0|||B029|CHANFANT|1570.0|MANZIAT|1|231||AK|110||||||||||||0|1.0|Maison||85.0|4.0|S||885.0
127||||||||1|14/01/2019|Vente|150000.0||||B029|CHANFANT|1570.0|MANZIAT|1|231||AK|111||||||||||||0||||||J||460.0
128||||||||1|07/01/2019|Vente|85.0||||B024|AU CHAMPERE|1190.0|SERMOYER|1|402||WA|257||||||||||||0||||||VI||340.0
129||||||||1|07/01/2019|Vente|85.0||||B086|GRAND MOLLET|1190.0|SERMOYER|1|402||ZC|281||||||||||||0||||||BT|ACACI|915.0
130||||||||1|07/01/2019|Vente|133100.0|16.0||RUE|0130|DU PLATANE|1190.0|BOZ|1|57||A|874||||||||||||0|1.0|Maison||87.0|4.0|S||710.0
131||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|259||||||||||||0|3.0|Dépendance||0.0|0.0|S||66.0
132||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|259||||||||||||0|3.0|Dépendance||0.0|0.0|S||66.0
133||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|259||||||||||||0|3.0|Dépendance||0.0|0.0|S||66.0
134||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|259||||||||||||0|3.0|Dépendance||0.0|0.0|S||66.0
135||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|259||||||||||||0|3.0|Dépendance||0.0|0.0|S||66.0
136||||||||1|03/01/2019|Vente|50000.0|7.0||RUE|0090|ALBERT 1ER|1000.0|BOURG-EN-BRESSE|1|53||BK|260||||||||||||0||||||S||66.0
137||||||||1|08/01/2019|Vente|114500.0||||B063|A CORVANGEL|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AC|42||||||||||||0||||||P||4164.0
138||||||||1|08/01/2019|Vente|114500.0||||B063|A CORVANGEL|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AC|43||||||||||||0||||||S||2000.0
139||||||||1|08/01/2019|Vente|114500.0||||B063|A CORVANGEL|1310.0|SAINT-MARTIN-LE-CHATEL|1|375||AC|43||||||||||||0||||||P||8040.0
140||||||||1|08/01/2019|Vente|2600.0||||B041|CHOGNARD|1340.0|ATTIGNAT|1|24||A|155||||||||||||0||||||T||4654.0
141||||||||1|08/01/2019|Vente|2600.0||||B041|CHOGNARD|1340.0|ATTIGNAT|1|24||A|902||||||||||||0||||||P||5220.0
142||||||||1|11/01/2019|Vente|130800.0|5433.0|||B027|L HOPITAL|1190.0|PONT-DE-VAUX|1|305||AE|140||||||||||||0|1.0|Maison||85.0|4.0|S||932.0
143||||||||1|14/01/2019|Vente|36980.0|15.0||RUE|0001|BERNARD GANGLOFF|1160.0|PONT-D AIN|1|304||AM|321||2.0|35.55|||||||||1|2.0|Appartement||29.0|2.0|||
144||||||||1|09/01/2019|Vente|266140.0|5607.0|||B029|LA CROIX|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZM|332||||||||||||0|1.0|Maison||153.0|4.0|S||600.0
145||||||||1|09/01/2019|Vente|266140.0|5607.0|||B029|LA CROIX|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZM|332||||||||||||0|1.0|Maison||153.0|4.0|AG||1032.0
