|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
2774||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|674||||||||||||0||||||T||50.0
2775||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|675||||||||||||0||||||T||192.0
2776||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|676||||||||||||0||||||P||608.0
2777||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|677||||||||||||0||||||P||63.0
2778||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|678||||||||||||0||||||P||196.0
2779||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|679||||||||||||0||||||P||179.0
2780||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|680||||||||||||0||||||P||522.0
2781||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|681||||||||||||0||||||P||351.0
2782||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|682||||||||||||0||||||P||43.0
2783||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|683||||||||||||0||||||P||304.0
2784||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|684||||||||||||0||||||P||420.0
2785||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|686||||||||||||0||||||P||55.0
2786||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|687||||||||||||0||||||J||208.0
2787||||||||1|16/04/2018|Vente|210000.0||||B062|GRAND MORTIER|1290.0|GRIEGES|1|179||AB|689||||||||||||0||||||J||157.0
2788||||||||1|16/04/2018|Vente|210000.0|88.0||GR|0100|GRANDE RUE|1290.0|GRIEGES|1|179||AB|690||||||||||||0|1.0|Maison||100.0|3.0|S||418.0
2789||||||||1|19/04/2018|Vente|150.0||||B028|CHASSONNAZ|1370.0|COURMANGOUX|1|127||A|292||||||||||||0||||||P||332.0
2790||||||||2|19/04/2018|Vente|1650.0||||B028|CHASSONNAZ|1370.0|COURMANGOUX|1|127||A|290||||||||||||0||||||L|PATUR|290.0
2791||||||||2|19/04/2018|Vente|1650.0||||B028|CHASSONNAZ|1370.0|COURMANGOUX|1|127||A|291||||||||||||0||||||VI||455.0
2792||||||||1|18/04/2018|Vente|1305.0||||B004|LA CARONIERE|1540.0|PERREX|1|291||A|448||||||||||||0||||||T||400.0
2793||||||||1|18/04/2018|Vente|1305.0||||B004|LA CARONIERE|1540.0|PERREX|1|291||A|449||||||||||||0||||||P||3330.0
2794||||||||1|26/04/2018|Vente|161700.0|370.0||RTE|0035|DES COMIERES|1190.0|REYSSOUZE|1|323||AO|122||||||||||||0|1.0|Maison||84.0|4.0|S||584.0
2795||||||||1|26/04/2018|Vente|161700.0|370.0||RTE|0035|DES COMIERES|1190.0|REYSSOUZE|1|323||AO|122||||||||||||0|1.0|Maison||84.0|4.0|T||1189.0
2796||||||||1|26/04/2018|Vente|161700.0||||B045|CURTIL MOREL|1190.0|REYSSOUZE|1|323||AO|262||||||||||||0||||||S||131.0
2797||||||||1|26/04/2018|Vente|161700.0||||B045|CURTIL MOREL|1190.0|REYSSOUZE|1|323||AO|264||||||||||||0||||||J||195.0
2798||||||||1|11/04/2018|Vente|148180.0|23.0||RUE|0300|PRINCIPALE|1370.0|VAL-REVERMONT|1|426|137.0|AC|317||||||||||||0|1.0|Maison||175.0|6.0|S||926.0
2799||||||||1|23/04/2018|Vente|73000.0|4.0||RUE|0120|ALFRED BERTHOLET|1000.0|BOURG-EN-BRESSE|1|53||BM|319||14.0||3.0||||||||2|2.0|Appartement||69.0|3.0|||
2800||||||||1|11/04/2018|Vente|65000.0||||B101|LES GUERS|1160.0|PRIAY|1|314||D|2688||||||||||||0||||||AB||630.0
2801||||||||1|12/04/2018|Vente|1600.0||||B086|GRAND PONT|1160.0|PRIAY|1|314||E|738||||||||||||0||||||P||2086.0
2802||||||||1|12/04/2018|Vente|1600.0||||B086|GRAND PONT|1160.0|PRIAY|1|314||E|738||||||||||||0||||||P||2086.0
2803||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|662||||||||||||0||||||S||63.0
2804||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|663||||||||||||0||||||S||15.0
2805||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|663||||||||||||0||||||J||1903.0
2806||||||||1|06/04/2018|Vente|103500.0|5247.0|||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|664||||||||||||0|3.0|Dépendance||0.0|0.0|S||112.0
2807||||||||1|06/04/2018|Vente|103500.0|5247.0|||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|664||||||||||||0|2.0|Appartement||180.0|6.0|S||112.0
2808||||||||1|06/04/2018|Vente|103500.0|5247.0|||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|664||||||||||||0|2.0|Appartement||150.0|6.0|S||112.0
2809||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|665||||||||||||0||||||S||147.0
2810||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|667||||||||||||0||||||J||1988.0
2811||||||||1|06/04/2018|Vente|103500.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|1881||||||||||||0||||||S||111.0
2812||||||||1|24/04/2018|Vente|593000.0||||B003|LES ASSARDS|1851.0|MARBOZ|1|232||WN|29||||||||||||0||||||T||4813.0
2813||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|32||||||||||||0||||||T||5701.0
2814||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|32||||||||||||0||||||P||71429.0
2815||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|35||||||||||||0||||||T||16936.0
2816||||||||1|24/04/2018|Vente|593000.0||||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|59||||||||||||0||||||P||226307.0
2817||||||||1|24/04/2018|Vente|593000.0||||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|60||||||||||||0||||||P||33430.0
2818||||||||1|24/04/2018|Vente|593000.0||||B003|LES ASSARDS|1851.0|MARBOZ|1|232||WN|105||||||||||||0||||||BS||19430.0
2819||||||||1|24/04/2018|Vente|593000.0||||B003|LES ASSARDS|1851.0|MARBOZ|1|232||WN|107||||||||||||0||||||BT||2460.0
2820||||||||1|24/04/2018|Vente|593000.0||||B003|LES ASSARDS|1851.0|MARBOZ|1|232||WN|108||||||||||||0||||||BS||3880.0
2821||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|113||||||||||||0||||||BS||8690.0
2822||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|115||||||||||||0||||||BS||4000.0
2823||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|116||||||||||||0||||||BS||2535.0
2824||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|120||||||||||||0||||||T||4500.0
2825||||||||1|24/04/2018|Vente|593000.0||||B198|GRANGE TROUILLET|1851.0|MARBOZ|1|232||WN|120||||||||||||0||||||BS||4510.0
2826||||||||1|24/04/2018|Vente|593000.0||||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|143||||||||||||0||||||BT||22830.0
2827||||||||1|24/04/2018|Vente|593000.0||||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|144||||||||||||0||||||P||9115.0
2828||||||||1|24/04/2018|Vente|593000.0||||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|145||||||||||||0||||||P||2725.0
2829||||||||1|24/04/2018|Vente|593000.0|5338.0|||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|146||||||||||||0|1.0|Maison||141.0|4.0|S||5495.0
2830||||||||1|24/04/2018|Vente|593000.0|5338.0|||B259|LE PIZAY|1851.0|MARBOZ|1|232||WN|146||||||||||||0|4.0|Local industriel. commercial ou assimilé||73.0|0.0|S||5495.0
2831||||||||1|06/04/2018|Vente|51000.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|668||||||||||||0||||||S||56.0
2832||||||||1|06/04/2018|Vente|51000.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|669||||||||||||0||||||S||93.0
2833||||||||1|06/04/2018|Vente|51000.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|670||||||||||||0||||||S||203.0
2834||||||||1|06/04/2018|Vente|51000.0||||B055|DOMAINE DE LA SALLE|1570.0|MANZIAT|1|231||C|1882||||||||||||0||||||S||591.0
2835||||||||1|16/04/2018|Vente|1508.0||||B085|LA PEYROUSE|1270.0|DOMSURE|1|147||ZV|12||||||||||||0||||||P||5027.0
2836||||||||1|16/04/2018|Vente|1508.0||||B085|LA PEYROUSE|1270.0|DOMSURE|1|147||ZV|12||||||||||||0||||||BS||2513.0
2837||||||||2|16/04/2018|Vente|628.0||||B085|LA PEYROUSE|1270.0|DOMSURE|1|147||ZV|13||||||||||||0||||||P||3140.0
2838||||||||1|05/04/2018|Vente|194000.0|6.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|191||11.0|104.67|2.0||3.0||||||3|2.0|Appartement||104.0|5.0|||
2839||||||||1|05/04/2018|Vente|194000.0|6.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|191||24.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2840||||||||1|05/04/2018|Vente|194000.0|12.0||AV|2390|DE LYON|1000.0|BOURG-EN-BRESSE|1|53||AK|191||26.0||||||||||1||||||S||100.0
2841||||||||1|24/04/2018|Vente|15000.0||||B173|FROMENTIN|1851.0|MARBOZ|1|232||WN|62||||||||||||0||||||P||50921.0
2842||||||||1|24/04/2018|Vente|171500.0|35.0||RUE|0156|DU PALAIS|1290.0|SAINT-JEAN-SUR-VEYLE|1|365||C|1420||||||||||||0|1.0|Maison||117.0|4.0|S||1180.0
2843||||||||1|11/04/2018|Vente|150000.0|72.0||RUE|3120|PIERRE TERRASSON|1000.0|BOURG-EN-BRESSE|1|53||AP|92||||||||||||0|1.0|Maison||72.0|4.0|S||680.0
2844||||||||1|19/04/2018|Vente|370000.0|77.0||RUE|0443|PRONY|1960.0|PERONNAS|1|289||B|2592||||||||||||0|4.0|Local industriel. commercial ou assimilé||912.0|0.0|S||3000.0
2845||||||||2|25/04/2018|Vente|117.6||||B100|L EPINAT|1440.0|VIRIAT|1|451||D|2831||||||||||||0||||||T||196.0
2846||||||||2|25/04/2018|Vente|16.8||||B100|L EPINAT|1440.0|VIRIAT|1|451||D|2803||||||||||||0||||||T||28.0
2847||||||||1|13/04/2018|Vente|125000.0|3.0||AV|1970|JEAN JAURES|1000.0|BOURG-EN-BRESSE|1|53||AM|70||104.0||116.0||120.0||||||3|4.0|Local industriel. commercial ou assimilé||73.0|0.0|||
2848||||||||1|09/04/2018|Vente|118000.0|2.0||RUE|2970|PAVE D AMOUR|1000.0|BOURG-EN-BRESSE|1|53||AC|486||146.0||201.0|65.84|||||||2|2.0|Appartement||65.0|3.0|||
2849||||||||1|09/04/2018|Vente|118000.0|2.0||RUE|2970|PAVE D AMOUR|1000.0|BOURG-EN-BRESSE|1|53||AC|486||119.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2850||||||||1|25/04/2018|Vente|56000.0|43.0||AV|2420|MAGINOT|1000.0|BOURG-EN-BRESSE|1|53||AC|480||307.0||354.0|70.83|||||||2|4.0|Local industriel. commercial ou assimilé||87.0|0.0|||
2851||||||||1|11/04/2018|Vente|1500.0||||B222|RIPPES DE LOISE|1440.0|VIRIAT|1|451||F|234||||||||||||0||||||BS||6157.0
2852||||||||1|18/04/2018|Vente|106000.0|92.0||RUE|0255|DE VILLENEUVE|1290.0|GRIEGES|1|179||B|274||||||||||||0|1.0|Maison||105.0|4.0|S||554.0
2853||||||||1|18/04/2018|Vente|106000.0||||B199|VILLENEUVE|1290.0|GRIEGES|1|179||B|275||||||||||||0||||||T||679.0
2854||||||||1|06/04/2018|Vente|129000.0|5.0||RUE|3290|DU QUATRE SEPTEMBRE|1000.0|BOURG-EN-BRESSE|1|53||AD|166||3.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2855||||||||1|06/04/2018|Vente|129000.0|5.0||RUE|3290|DU QUATRE SEPTEMBRE|1000.0|BOURG-EN-BRESSE|1|53||AD|166||2.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2856||||||||1|06/04/2018|Vente|129000.0|5.0||RUE|3290|DU QUATRE SEPTEMBRE|1000.0|BOURG-EN-BRESSE|1|53||AD|166||7.0|52.83|||||||||1|2.0|Appartement||54.0|2.0|||
2857||||||||1|06/04/2018|Vente|129000.0|5.0||RUE|3290|DU QUATRE SEPTEMBRE|1000.0|BOURG-EN-BRESSE|1|53||AD|166||6.0||||||||||1|4.0|Local industriel. commercial ou assimilé||134.0|0.0|||
2858||||||||1|26/04/2018|Vente|250000.0|30.0||RUE|3740|DU 23EME R.I.|1000.0|BOURG-EN-BRESSE|1|53||AB|351||||||||||||0||||||AB||1119.0
2859||||||||1|13/04/2018|Vente|97000.0||||B234|LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|41||||||||||||0||||||T||1484.0
2860||||||||1|13/04/2018|Vente|97000.0||||B234|LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|42||||||||||||0||||||T||8080.0
2861||||||||1|13/04/2018|Vente|97000.0||||B234|LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|44||||||||||||0||||||P||1864.0
2862||||||||1|13/04/2018|Vente|97000.0||||B234|LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|45||||||||||||0||||||P||8190.0
2863||||||||1|13/04/2018|Vente|97000.0|375.0||CHE|0270|DE LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|46||||||||||||0|1.0|Maison||80.0|3.0|S||1760.0
2864||||||||1|13/04/2018|Vente|97000.0|375.0||CHE|0270|DE LA TRIBAUDIERE|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AS|46||||||||||||0|4.0|Local industriel. commercial ou assimilé||35.0|0.0|S||1760.0
2865||||||||2|06/04/2018|Vente|2750.0|||CHE|0149|DES GDES CADALLES|1000.0|SAINT-DENIS-LES-BOURG|1|344||AC|247||||||||||||0||||||S||22.0
2866||||||||1|09/04/2018|Vente|109000.0|50.0||LOT|A008|LES JACQUEMINS|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||B|1490||||||||||||0|1.0|Maison||67.0|3.0|S||346.0
2867||||||||1|10/04/2018|Vente|243000.0|2.0||RUE|2450|DU MALIVERT|1000.0|BOURG-EN-BRESSE|1|53||BK|52||3.0|161.48|7.0||||||||2|2.0|Appartement||125.0|5.0|||
2868||||||||1|10/04/2018|Vente|243000.0|2.0||RUE|2450|DU MALIVERT|1000.0|BOURG-EN-BRESSE|1|53||BK|52||6.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2869||||||||1|15/03/2018|Vente|95000.0||||B134|AUX TEPPES|1250.0|TOSSIAT|1|422||ZK|9||||||||||||0||||||P||3150.0
2870||||||||1|15/03/2018|Vente|95000.0||||B134|AUX TEPPES|1250.0|TOSSIAT|1|422||ZK|231||||||||||||0||||||AB||626.0
2871||||||||1|17/04/2018|Vente|210000.0|5744.0|||B146|LA CROSE|1160.0|NEUVILLE-SUR-AIN|1|273||D|685||||||||||||0|1.0|Maison||103.0|3.0|AG||1250.0
2872||||||||1|17/04/2018|Vente|210000.0|5744.0|||B146|LA CROSE|1160.0|NEUVILLE-SUR-AIN|1|273||D|685||||||||||||0|1.0|Maison||103.0|3.0|S||1250.0
2873||||||||1|13/04/2018|Vente|270000.0||||B134|AUX TEPPES|1250.0|TOSSIAT|1|422||D|1197||||||||||||0||||||S||223.0
2874||||||||1|13/04/2018|Vente|270000.0||||B134|AUX TEPPES|1250.0|TOSSIAT|1|422||D|1198||||||||||||0||||||S||1.0
2875||||||||1|13/04/2018|Vente|270000.0|966.0||CHEM|0490|DES TEPPES|1250.0|TOSSIAT|1|422||D|1199||||||||||||0|1.0|Maison||141.0|5.0|S||1842.0
2876||||||||1|13/04/2018|Vente|270000.0||||B083|AU MAS BALLET|1250.0|TOSSIAT|1|422||D|1200||||||||||||0||||||S||54.0
2877||||||||1|27/04/2018|Vente|5000.0|28.0||RUE|0820|CHARLES ROBIN|1000.0|BOURG-EN-BRESSE|1|53||BC|273||62.0||||||||||1|4.0|Local industriel. commercial ou assimilé||12.0|0.0|||
2878||||||||1|19/04/2018|Vente|4000.0||||B047|BOIS TAILLIS|1340.0|FOISSIAT|1|163||WH|702||||||||||||0||||||BS||8891.0
2879||||||||2|17/04/2018|Vente|22554.0||||B014|CHAMP VILAIN|1340.0|ETREZ|1|154||AA|344||||||||||||0||||||S||607.0
2880||||||||2|17/04/2018|Vente|22554.0||||B014|CHAMP VILAIN|1340.0|ETREZ|1|154||AA|346||||||||||||0||||||S||312.0
2881||||||||2|17/04/2018|Vente|22554.0||||B014|CHAMP VILAIN|1340.0|ETREZ|1|154||AA|348||||||||||||0||||||P||397.0
2882||||||||2|17/04/2018|Vente|22554.0||||B014|CHAMP VILAIN|1340.0|ETREZ|1|154||AA|350||||||||||||0||||||S||84.0
2883||||||||1|19/04/2018|Vente|300000.0||||B237|MONTSOUGE|1851.0|MARBOZ|1|232||WS|106||||||||||||0||||||S||1670.0
2884||||||||1|19/04/2018|Vente|300000.0||||B237|MONTSOUGE|1851.0|MARBOZ|1|232||WS|107||||||||||||0||||||J||615.0
2885||||||||1|19/04/2018|Vente|300000.0||||B237|MONTSOUGE|1851.0|MARBOZ|1|232||WS|108||||||||||||0||||||J||305.0
2886||||||||1|19/04/2018|Vente|300000.0|5238.0|||B237|MONTSOUGE|1851.0|MARBOZ|1|232||WS|109||||||||||||0|1.0|Maison||250.0|8.0|S||1050.0
2887||||||||1|20/04/2018|Vente|300.0||||B050|L ETANG DE DONNIERE|1340.0|MARSONNAS|1|236||AD|20||||||||||||0||||||BT||2105.0
2888||||||||1|23/04/2018|Vente|1900.0||||B002|ARCHINY|1270.0|DOMSURE|1|147||ZW|11||||||||||||0||||||P||7433.0
2889||||||||1|23/04/2018|Vente|1900.0||||B002|ARCHINY|1270.0|DOMSURE|1|147||ZW|11||||||||||||0||||||P||3717.0
2890||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|4.0|Local industriel. commercial ou assimilé||80.0|0.0|S||1385.0
2891||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|2.0|Appartement||128.0|4.0|S||1385.0
2892||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|2.0|Appartement||18.0|1.0|S||1385.0
2893||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|2.0|Appartement||24.0|1.0|S||1385.0
2894||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|2.0|Appartement||28.0|1.0|S||1385.0
2895||||||||1|23/04/2018|Vente|35000.0|5123.0|||B079|GRAND RONJON|1560.0|CORMOZ|1|124||ZI|209||||||||||||0|2.0|Appartement||28.0|1.0|S||1385.0
2896||||||||1|26/04/2018|Vente|35000.0|10.0||AV|1950|DE JASSERON|1000.0|BOURG-EN-BRESSE|1|53||BI|205||||||||||||0|1.0|Maison||95.0|4.0|S||237.0
2897||||||||1|27/04/2018|Vente|70000.0||||B026|PILLEBOIS|1340.0|MALAFRETAZ|1|229||B|1214||||||||||||0||||||AB||747.0
2898||||||||1|30/04/2018|Vente|70000.0|1.0||RUE|1800|GUICHARD|1000.0|BOURG-EN-BRESSE|1|53||AD|239||37.0|116.82|||||||||1|2.0|Appartement||29.0|1.0|||
2899||||||||1|30/04/2018|Vente|70000.0|1.0||RUE|1800|GUICHARD|1000.0|BOURG-EN-BRESSE|1|53||AD|239||37.0|116.82|||||||||1|2.0|Appartement||50.0|1.0|||
2900||||||||1|30/04/2018|Vente|70000.0|1.0||RUE|1800|GUICHARD|1000.0|BOURG-EN-BRESSE|1|53||AD|239||37.0|116.82|||||||||1|2.0|Appartement||36.0|1.0|||
2901||||||||1|10/04/2018|Vente|130000.0|29.0||CHE|0359|DES PETITS CLAPIERS|1000.0|SAINT-DENIS-LES-BOURG|1|344||AK|118||3.0|65.91|||||||||1|2.0|Appartement||67.0|3.0|||
2902||||||||1|10/04/2018|Vente|130000.0|29.0||CHE|0359|DES PETITS CLAPIERS|1000.0|SAINT-DENIS-LES-BOURG|1|344||AK|118||5.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2903||||||||1|10/04/2018|Vente|130000.0|29.0||CHE|0359|DES PETITS CLAPIERS|1000.0|SAINT-DENIS-LES-BOURG|1|344||AK|118||11.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2904||||||||1|13/04/2018|Vente|95000.0||||B048|LE VILLAGE|1310.0|MONTRACOL|1|264||A|1760||||||||||||0||||||S||88.0
2905||||||||1|13/04/2018|Vente|95000.0|19.0||RTE|0125|DE PALORDET|1310.0|MONTRACOL|1|264||A|1762||||||||||||0|2.0|Appartement||89.0|3.0|S||155.0
2906||||||||1|13/04/2018|Vente|95000.0||||B048|LE VILLAGE|1310.0|MONTRACOL|1|264||A|1763||||||||||||0||||||AB||253.0
2907||||||||1|13/04/2018|Vente|95000.0||||B048|LE VILLAGE|1310.0|MONTRACOL|1|264||A|1765||||||||||||0||||||S||139.0
2908||||||||1|13/04/2018|Vente|150000.0|15.0||RUE|0501|DES BLANCHISSERIES|1000.0|BOURG-EN-BRESSE|1|53||AC|67||||||||||||0|1.0|Maison||100.0|5.0|S||577.0
2909||||||||1|13/04/2018|Vente|145320.0|9.0||RUE|0270|ANTONY VIOT|1000.0|BOURG-EN-BRESSE|1|53||AI|128||11.0||||||||||1|3.0|Dépendance||0.0|0.0|||
2910||||||||1|13/04/2018|Vente|145320.0|9.0||RUE|0270|ANTONY VIOT|1000.0|BOURG-EN-BRESSE|1|53||AI|128||19.0||44.0|86.5|||||||2|2.0|Appartement||84.0|5.0|||
2911||||||||1|16/04/2018|Vente|3000.0||||B046|LES CORBIERES|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||E|210||||||||||||0||||||BT||6950.0
2912||||||||1|12/04/2018|Vente|187500.0|4553.0|A|RTE|0190|DE PARIS|1440.0|VIRIAT|1|451||ZA|172||||||||||||0|2.0|Appartement||86.0|4.0|S||966.0
2913||||||||1|12/04/2018|Vente|187500.0|4553.0|A|RTE|0190|DE PARIS|1440.0|VIRIAT|1|451||ZA|172||||||||||||0|2.0|Appartement||168.0|5.0|S||966.0
2914||||||||1|12/04/2018|Vente|187500.0|4553.0|A|RTE|0190|DE PARIS|1440.0|VIRIAT|1|451||ZA|172||||||||||||0|2.0|Appartement||65.0|3.0|S||966.0
2915||||||||1|25/04/2018|Vente|7000.0||||B036|EMERIE|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZO|22||||||||||||0||||||T||21200.0
2916||||||||2|26/04/2018|Echange|500.0||||B064|OZAN|1190.0|OZAN|1|284||A|1363||||||||||||0||||||P||5.0
2917||||||||2|26/04/2018|Echange|500.0||||B064|OZAN|1190.0|OZAN|1|284||A|1367||||||||||||0||||||VI||115.0
2918||||||||1|20/04/2018|Vente|18768.36||||B020|BOIS DU MOLLARD|1380.0|BAGE-DOMMARTIN|1|25||H|951||||||||||||0||||||P||28000.0
2919||||||||1|20/04/2018|Vente|18768.36||||B045|GREZIAT|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZB|59||||||||||||0||||||P||28556.0
2920||||||||1|20/04/2018|Vente|18768.36||||B098|LES TEPPES DE GREZIAT|1380.0|SAINT-CYR-SUR-MENTHON|1|343||ZD|18||||||||||||0||||||P||15630.0
2921||||||||1|20/04/2018|Vente|38500.0|6.0||RUE|3770|XAVIER PRIVAS|1000.0|BOURG-EN-BRESSE|1|53||AC|157||3.0|20.95|||||||||1|2.0|Appartement||19.0|1.0|||
2922||||||||1|30/04/2018|Vente|35000.0|5680.0|||B100|TERRE DE L ILE|1160.0|PONT-D AIN|1|304||AE|334||||||||||||0|1.0|Maison||32.0|2.0|S||813.0
2923||||||||1|30/04/2018|Vente|35000.0|5680.0|||B100|TERRE DE L ILE|1160.0|PONT-D AIN|1|304||AE|334||||||||||||0|1.0|Maison||32.0|2.0|AG||1264.0
2924||||||||1|27/04/2018|Vente|95000.0||||B152|MAS DU LAIT|1240.0|DOMPIERRE-SUR-VEYLE|1|145||A|870||||||||||||0||||||AB||1297.0
2925||||||||1|20/04/2018|Vente|90000.0||||B148|LINGEAT|1440.0|VIRIAT|1|451||AC|205||||||||||||0||||||T||862.0
2926||||||||1|23/04/2018|Vente|665095.2|414.0||RUE|2593|MARIUS BERLIET|1000.0|BOURG-EN-BRESSE|1|53||BP|782||||||||||||0||||||AG||7198.0
2927||||||||1|18/04/2018|Vente|60000.0|1.0|||B134|AUX TEPPES|1250.0|TOSSIAT|1|422||ZK|238||||||||||||0|1.0|Maison||90.0|4.0|S||600.0
2928||||||||2|30/04/2018|Vente|57000.0||||B139|LA SERVETTE|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|659||||||||||||0||||||T||303.0
2929||||||||2|30/04/2018|Vente|57000.0|485.0||RTE|0026|DE CHALON|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|660||||||||||||0|1.0|Maison||92.0|3.0|S||1727.0
2930||||||||2|30/04/2018|Vente|57000.0||||B139|LA SERVETTE|1560.0|SAINT-TRIVIER-DE-COURTES|1|388||B|805||||||||||||0||||||T||29.0
